zone_id,sensor_id,pipe_id,timestamp,water_supplied_litres,water_consumed_litres,flow_rate_lps,pressure_psi,temperature_c,leak,latitude,longitude
Bhilai,S159,P49,2024-10-30 23:13:00,4161.29,3215.26,34.51,31.64,25.22,0,21.210147044780197,81.42387070306421
Bilaspur,S530,P22,2024-06-05 01:37:00,1519.64,1253.69,5.38,47.76,37.46,0,22.087859647838595,82.1404349042387
Raipur,S100,P26,2024-12-24 13:53:00,2581.1,1870.1,39.19,25.25,26.33,0,21.247397818035992,81.633510116286
Bhilai,S923,P52,2024-06-01 19:26:00,2182.35,1686.35,26.95,19.93,22.8,0,21.208473922441577,81.41986952460157
Durg,S283,P20,2024-04-02 22:53:00,4660.02,4396.59,30.35,39.43,20.56,0,21.191661586955806,81.2784282459596
Raipur,S872,P72,2024-07-22 20:58:00,3013.64,2259.6,26.48,53.7,35.61,0,21.24728239771262,81.62884743900709
Bhilai,S348,P62,2024-12-13 08:14:00,3841.11,3265.92,10.44,35.92,34.53,0,21.211672793173925,81.43339823332455
Raipur,S180,P18,2024-11-26 21:53:00,4564.98,3929.42,47.02,51.26,20.69,0,21.246495682986332,81.62812238906015
Bilaspur,S460,P55,2024-06-25 04:03:00,4609.0,4088.2,23.52,56.01,25.03,0,22.074879928745897,82.13692086469442
Bhilai,S834,P9,2024-11-03 04:48:00,3270.18,2433.78,40.01,49.1,28.63,0,21.201040583901623,81.43100549847742
Bhilai,S735,P79,2024-02-14 22:04:00,3471.37,3058.72,13.95,56.83,31.88,0,21.21356653096881,81.43256247161386
Bilaspur,S751,P42,2024-08-09 07:57:00,2551.01,2310.88,43.08,24.31,29.86,1,22.081502728997517,82.13096772267303
Bhilai,S105,P45,2024-06-14 12:59:00,2527.6,1857.24,12.43,38.57,37.75,0,21.2059051923085,81.43584458741192
Raipur,S816,P90,2024-07-31 18:18:00,4384.67,3553.41,12.61,38.46,33.18,0,21.25975319657477,81.61977451675136
Bilaspur,S503,P6,2024-07-10 05:10:00,4037.9,3914.87,26.98,26.87,31.56,0,22.08015200806944,82.1347456951456
Bhilai,S931,P84,2024-09-04 14:39:00,4251.41,3154.63,47.57,36.59,37.67,1,21.21274775926012,81.42296221476558
Raipur,S172,P3,2024-08-04 01:41:00,1219.92,1174.14,7.15,57.35,36.21,0,21.241693707468226,81.62644897714281
Durg,S933,P10,2024-02-24 12:51:00,1192.73,990.9,30.61,44.34,26.89,0,21.193514521151677,81.27892601091487
Durg,S246,P62,2024-01-28 10:45:00,2483.28,1884.48,49.2,44.01,33.99,0,21.192471592228195,81.29117983799283
Durg,S883,P12,2024-05-03 15:34:00,4188.26,3552.09,44.3,18.07,23.42,1,21.189614134335624,81.27691247369854
Bhilai,S364,P86,2024-06-13 10:35:00,4189.11,3417.39,21.56,26.48,36.94,0,21.2168894765783,81.42299893772979
Bhilai,S183,P8,2024-03-13 08:24:00,3955.38,3048.03,42.47,48.9,28.87,0,21.208185532139037,81.43302211806089
Raipur,S880,P60,2024-12-01 13:43:00,4422.65,3589.33,26.17,53.99,26.94,0,21.25553570212035,81.62636612380399
Durg,S578,P2,2024-01-20 22:43:00,1970.0,1630.17,15.05,46.46,32.9,0,21.193727645294977,81.29333530889791
Durg,S811,P18,2024-03-18 00:36:00,1754.16,1582.16,24.68,53.6,26.94,0,21.18145594412033,81.28012549481075
Bilaspur,S340,P14,2024-08-08 10:52:00,3733.93,2677.88,5.77,46.08,34.22,1,22.07090084268543,82.14651548066557
Durg,S911,P12,2024-10-30 22:08:00,4105.97,3715.19,46.87,17.77,31.31,1,21.192224976798965,81.2789458330165
Bilaspur,S572,P16,2024-09-26 02:53:00,1000.43,762.32,27.96,53.76,33.9,0,22.076178787892143,82.13119608502757
Raipur,S281,P54,2024-10-10 04:34:00,1710.37,1277.13,35.38,57.7,37.63,0,21.252062533733625,81.6335042991466
Raipur,S599,P15,2024-04-10 00:33:00,1411.95,1224.72,16.07,58.4,21.01,0,21.24193678972972,81.62797588559206
Durg,S264,P39,2024-01-19 03:37:00,2869.78,2197.11,18.88,28.99,24.51,0,21.183406305519966,81.2791348195024
Bhilai,S179,P46,2024-11-22 23:40:00,1865.42,1466.5,12.85,18.2,32.75,0,21.218971873640626,81.43664519751319
Durg,S649,P88,2024-07-26 11:27:00,2441.26,2170.16,25.8,49.34,31.91,0,21.183940844242727,81.2763347786646
Bilaspur,S440,P84,2024-07-28 21:32:00,4294.76,3577.52,18.45,27.38,23.87,0,22.086277825699412,82.14797385276377
Bhilai,S298,P56,2024-02-10 22:55:00,4761.19,3541.51,8.56,39.82,37.4,1,21.203076513038187,81.4304188466249
Bhilai,S223,P31,2024-08-10 19:36:00,3086.47,2586.2,15.15,55.59,37.47,0,21.213758594504466,81.43496064168124
Bilaspur,S732,P30,2024-09-26 22:12:00,4335.11,3890.71,26.58,31.3,30.66,0,22.07729460928159,82.1298913967386
Bhilai,S202,P24,2024-10-04 23:08:00,2318.54,2264.08,12.46,55.38,32.17,0,21.200770852867187,81.42257319679103
Raipur,S721,P49,2024-03-26 13:51:00,1610.99,1504.14,10.6,52.05,21.27,0,21.25868479031586,81.62835572448952
Bhilai,S656,P76,2024-04-21 17:26:00,2960.56,2777.29,35.73,42.74,20.61,0,21.203064361185117,81.4323670793057
Bhilai,S462,P91,2024-01-14 19:50:00,4861.31,4804.17,46.89,22.85,20.64,1,21.199350187506873,81.43545159665354
Durg,S766,P54,2024-10-19 01:35:00,3766.59,3199.03,15.23,49.11,31.97,0,21.18986107537837,81.29238395486922
Durg,S815,P3,2024-02-18 18:23:00,2226.27,2005.06,40.67,15.01,29.28,0,21.19387705531531,81.28920998429906
Bilaspur,S513,P93,2024-07-31 20:26:00,2003.38,1802.4,28.5,48.57,22.69,0,22.07515979028001,82.13819608888268
Bhilai,S199,P2,2024-07-22 22:29:00,1730.58,1343.89,30.52,45.06,26.02,0,21.203180425744833,81.42269320456515
Durg,S208,P19,2024-06-05 20:20:00,2643.31,2507.7,16.96,33.45,36.93,0,21.186403437476304,81.27942320802609
Durg,S605,P83,2024-11-29 02:18:00,2340.15,1934.95,12.82,57.02,25.59,0,21.18895364374463,81.27768446445384
Bilaspur,S253,P31,2024-08-23 10:25:00,4128.19,3980.24,9.41,36.02,27.97,0,22.07973347918331,82.14417193665989
Bhilai,S714,P24,2024-04-26 00:26:00,4413.2,3733.81,22.92,28.99,22.96,0,21.206146955526695,81.42834676896712
Raipur,S198,P40,2024-01-01 17:43:00,972.33,686.76,48.65,24.71,21.89,1,21.24805439008785,81.6391363558399
Durg,S902,P32,2024-12-16 04:52:00,2829.19,2373.26,32.89,17.07,31.77,0,21.19311887812661,81.27711299839454
Bilaspur,S274,P56,2024-10-29 05:22:00,4255.58,3183.59,26.04,32.39,21.56,1,22.07399173481103,82.13299904473264
Durg,S806,P45,2024-01-29 21:18:00,1848.28,1403.86,49.91,18.72,33.58,1,21.19855868641232,81.28368413660249
Bilaspur,S495,P49,2024-09-04 09:10:00,1006.41,854.3,30.15,35.69,25.36,0,22.082242887578513,82.13046659601288
Bilaspur,S889,P66,2024-10-24 10:07:00,4951.03,4805.82,46.46,30.89,37.12,0,22.083218716734596,82.1386308639497
Raipur,S522,P32,2024-09-18 21:55:00,1496.97,1245.92,32.69,41.7,36.4,0,21.24663137367868,81.63239807368838
Durg,S571,P71,2024-07-04 18:45:00,3142.85,2508.18,34.63,36.15,22.87,0,21.180537045561632,81.29407064014464
Raipur,S255,P82,2024-06-04 15:59:00,1418.39,1203.35,15.18,15.08,34.11,0,21.256874115938448,81.63897219702287
Raipur,S867,P41,2024-01-13 20:15:00,2152.33,1715.19,38.63,55.12,28.27,0,21.24626953870512,81.63185983936373
Bilaspur,S188,P42,2024-02-26 01:08:00,1981.23,1844.16,37.06,19.24,35.22,0,22.07504214997157,82.14158483466231
Bilaspur,S554,P66,2024-06-22 09:22:00,2285.68,2056.6,25.04,47.48,28.17,0,22.08384469624681,82.14765765207785
Raipur,S503,P83,2024-02-21 01:55:00,2948.66,2356.43,37.42,52.82,33.01,0,21.2542224946185,81.62429470402878
Durg,S866,P19,2024-05-03 09:45:00,2058.32,1861.56,23.53,58.02,28.42,0,21.18843067308114,81.28012623466381
Durg,S162,P1,2024-08-29 17:23:00,2381.21,1804.41,14.96,28.95,33.9,0,21.18255721880087,81.28137481417362
Durg,S368,P61,2024-10-01 04:34:00,2303.58,2056.75,24.49,58.32,35.06,0,21.191654643375493,81.29052132403291
Bhilai,S119,P55,2024-06-21 14:54:00,1986.82,1836.32,28.5,20.98,21.06,0,21.216804159299418,81.41968081269759
Bhilai,S478,P91,2024-11-15 19:58:00,1532.39,1523.06,45.49,51.92,27.09,0,21.206803891455337,81.43843019675133
Durg,S934,P94,2024-05-10 17:35:00,1744.04,1392.52,35.76,16.4,25.82,0,21.19596778581942,81.29258313476143
Bilaspur,S254,P79,2024-11-11 18:44:00,2977.97,2569.91,6.57,28.39,28.3,0,22.082304754425422,82.1303124456111
Bilaspur,S936,P22,2024-09-17 18:36:00,3275.61,3166.77,45.03,24.3,21.28,0,22.078223954091833,82.1364087489126
Durg,S549,P80,2024-01-15 10:54:00,4035.36,2987.1,34.88,25.97,25.66,1,21.19425185429644,81.28373056319772
Bilaspur,S390,P19,2024-12-20 09:14:00,4390.97,3878.94,17.65,53.85,25.35,0,22.087893433046627,82.13015340404536
Durg,S658,P29,2024-07-23 14:46:00,2227.12,2112.1,9.89,33.84,23.61,0,21.183951737481863,81.28916232128114
Bilaspur,S187,P28,2024-07-26 05:51:00,1694.07,1511.44,15.28,36.99,22.06,0,22.08457344499194,82.14392976734467
Bhilai,S966,P89,2024-09-06 00:41:00,4896.07,4716.61,14.21,46.53,33.98,0,21.20774594571315,81.42839362835988
Durg,S296,P71,2024-09-01 23:00:00,1392.54,1085.5,22.05,35.87,27.73,0,21.194384559978534,81.28552517357234
Bhilai,S703,P10,2024-04-25 12:48:00,2097.81,1476.85,38.49,28.81,22.13,0,21.199813440548883,81.43099224759489
Raipur,S323,P16,2024-03-25 14:10:00,1399.18,1278.17,23.28,53.32,29.33,0,21.259238976243505,81.63573632359348
Durg,S192,P30,2024-06-03 23:09:00,4965.84,3632.58,41.87,54.36,29.12,1,21.191648259988224,81.28734016114178
Bilaspur,S779,P40,2024-10-10 13:03:00,1183.1,958.19,44.34,57.22,28.99,0,22.084420712133106,82.13519202366892
Bhilai,S195,P92,2024-11-17 20:27:00,2596.95,2491.09,13.18,20.72,33.87,0,21.202069199280814,81.42747467911266
Bhilai,S400,P83,2024-10-17 08:04:00,3460.53,2463.81,15.41,15.92,21.29,0,21.20432647392857,81.43836433226096
Durg,S495,P74,2024-07-03 12:23:00,3578.71,2980.73,39.46,21.8,21.07,0,21.193365592607318,81.28514642045852
Bilaspur,S803,P3,2024-01-03 02:19:00,1269.14,1227.57,8.21,29.91,36.66,0,22.08606054003019,82.13933508377717
Durg,S559,P96,2024-04-18 10:29:00,3358.26,3071.44,20.58,46.45,30.05,0,21.18405774385492,81.27980526632744
Bhilai,S829,P2,2024-06-12 14:06:00,4173.26,3436.65,48.72,42.7,37.6,0,21.21529115687233,81.42013489965314
Bilaspur,S431,P32,2024-08-03 17:17:00,2803.4,2626.05,47.06,37.07,20.26,0,22.072625910216818,82.14251452574213
Raipur,S640,P6,2024-01-05 12:21:00,3050.68,2731.39,9.72,27.85,34.56,0,21.246305916767994,81.6334755847713
Bilaspur,S861,P33,2024-06-22 17:57:00,3480.87,3286.59,40.97,51.11,34.44,0,22.08407070003379,82.1411482991086
Durg,S453,P22,2024-08-21 14:58:00,3236.42,2828.0,11.96,32.49,27.67,0,21.182025935895187,81.28294197504484
Bhilai,S725,P91,2024-10-17 04:51:00,1890.74,1584.3,19.51,40.84,31.87,0,21.202758213741077,81.41904162274643
Bilaspur,S863,P7,2024-01-02 07:02:00,3755.7,3021.02,14.06,37.96,27.63,0,22.076229497786723,82.14238151114263
Bhilai,S871,P87,2024-05-09 21:45:00,2937.26,2627.14,24.72,54.03,23.33,0,21.20493525822059,81.42427968202094
Raipur,S974,P41,2024-11-20 08:31:00,1437.42,1367.61,28.97,59.4,23.32,0,21.244651706356297,81.62958816821876
Raipur,S489,P9,2024-09-19 18:06:00,3988.93,3021.73,13.96,59.62,30.7,0,21.24198695476675,81.62168730476786
Durg,S290,P10,2024-01-12 08:29:00,3135.61,2467.79,21.36,26.38,30.75,0,21.190247407335505,81.2847929012576
Bhilai,S672,P100,2024-02-25 23:45:00,2463.08,2269.96,45.81,42.43,29.97,0,21.216345957806396,81.4342720763181
Bhilai,S493,P17,2024-10-20 05:52:00,4937.98,3649.32,37.93,54.69,31.15,0,21.21141151225674,81.43081577791074
Bilaspur,S604,P46,2024-01-30 08:25:00,833.75,624.54,45.27,42.44,25.09,0,22.088592411933295,82.135720935
Durg,S554,P1,2024-04-25 03:51:00,2126.34,1846.7,10.75,53.17,37.14,0,21.1934903030714,81.28212740108496
Bhilai,S680,P55,2024-09-02 07:38:00,1023.01,947.17,9.45,20.55,27.05,0,21.202990111087203,81.42336925727255
Durg,S311,P96,2024-09-18 15:27:00,2036.36,1553.16,27.8,57.45,34.36,0,21.19407866799097,81.29373781366994
Durg,S511,P31,2024-01-02 07:02:00,1345.34,1316.16,46.99,30.4,23.71,0,21.19567686956963,81.27516375651767
Bhilai,S338,P33,2024-05-09 10:53:00,1134.38,929.47,35.96,21.61,36.51,0,21.210693807067162,81.42224273337263
Bhilai,S881,P24,2024-02-29 04:45:00,3286.34,2362.83,48.11,38.19,21.66,0,21.21189039976868,81.42755812599772
Durg,S137,P81,2024-12-13 02:07:00,4261.81,4100.01,29.8,42.6,37.59,0,21.189829356641056,81.28654358478306
Bhilai,S314,P15,2024-12-17 14:42:00,1557.64,1539.35,19.65,45.4,27.11,0,21.203086584731516,81.42173883892917
Raipur,S661,P77,2024-07-14 15:34:00,941.61,873.85,11.52,45.51,37.02,0,21.260647303562223,81.63946087006161
Bhilai,S367,P54,2024-04-28 21:31:00,1289.07,928.71,31.61,44.18,34.03,0,21.20615586563538,81.43220363384646
Raipur,S692,P29,2024-04-13 18:47:00,3455.18,2831.2,38.32,39.9,27.36,0,21.25606151398143,81.63190992767122
Raipur,S159,P65,2024-08-09 16:41:00,4828.53,3668.52,13.25,37.08,30.64,1,21.256053649143993,81.62589226160101
Raipur,S310,P53,2024-10-11 10:50:00,2090.95,1880.76,32.99,37.97,26.6,0,21.253883138360248,81.62598457603457
Raipur,S561,P76,2024-10-03 19:20:00,2943.07,2704.14,9.24,19.3,37.99,0,21.24813980185322,81.62369642987737
Bilaspur,S509,P38,2024-12-17 03:57:00,1520.7,1323.16,24.21,24.18,22.15,0,22.08303508873148,82.14170611643563
Bhilai,S872,P39,2024-03-12 16:56:00,4704.48,4449.31,11.24,46.04,32.14,0,21.20505945093948,81.43168548361216
Durg,S798,P35,2024-04-04 10:05:00,1964.8,1722.45,41.57,48.8,27.04,0,21.19081055913299,81.29024214947367
Durg,S979,P71,2024-12-06 13:41:00,4131.48,3901.34,41.54,29.99,21.63,0,21.18276641535267,81.28669874573161
Bhilai,S831,P25,2024-04-10 23:38:00,3928.37,3545.19,25.49,25.75,28.65,0,21.200461051661634,81.42798711869939
Bhilai,S235,P5,2024-06-24 22:35:00,4659.32,4278.58,35.24,30.92,33.27,0,21.20711096593775,81.42556671433186
Raipur,S585,P81,2024-01-30 19:36:00,950.51,846.19,9.56,26.34,27.18,0,21.244811688923814,81.62593953145571
Durg,S139,P80,2024-07-21 22:57:00,4297.38,3994.62,46.37,25.45,28.87,0,21.186071852527856,81.28145453909171
Bilaspur,S350,P59,2024-05-03 13:25:00,4843.62,4513.4,49.89,43.11,33.07,0,22.089194838809348,82.12970318685458
Bhilai,S718,P72,2024-09-27 04:38:00,4908.26,4791.51,36.14,54.47,21.71,0,21.21426307386903,81.421484325514
Bhilai,S767,P65,2024-01-03 11:01:00,3525.22,2811.28,47.04,28.96,20.96,0,21.206190497356328,81.42717774266984
Bhilai,S538,P27,2024-01-28 04:42:00,4104.09,3520.1,11.24,49.91,23.22,0,21.21030599048068,81.42983071199906
Durg,S718,P15,2024-09-27 14:28:00,2377.93,2330.98,33.61,29.49,29.57,0,21.193650368751797,81.2836408294235
Durg,S593,P100,2024-11-23 03:55:00,2441.95,1809.65,40.78,23.3,36.85,1,21.18835412939698,81.29337113860375
Bhilai,S763,P80,2024-10-13 03:46:00,808.51,750.8,22.67,28.76,32.52,0,21.213035035799674,81.4354555209334
Bhilai,S234,P36,2024-09-24 07:26:00,1673.58,1318.75,39.68,56.41,25.11,0,21.202991541756266,81.43048792309563
Bhilai,S838,P57,2024-10-10 22:17:00,4515.76,3318.97,39.96,28.46,31.49,1,21.20187129206915,81.42218475882378
Durg,S471,P94,2024-02-09 13:12:00,2734.78,2273.03,36.83,51.52,35.88,0,21.186350140293584,81.27735872276097
Durg,S334,P60,2024-12-29 00:35:00,1431.95,1133.99,32.22,26.61,22.22,0,21.189310255548893,81.29204692217253
Durg,S101,P48,2024-11-24 06:49:00,3607.5,3471.81,13.99,48.11,25.54,0,21.19712677153673,81.27693420734477
Bhilai,S919,P71,2024-11-08 23:23:00,4404.63,3611.96,39.92,54.56,24.39,0,21.21220006460362,81.42990550429126
Durg,S643,P43,2024-12-30 19:15:00,3972.8,3531.54,21.24,50.17,34.21,0,21.181411036054367,81.27928114854107
Bhilai,S289,P14,2024-02-03 13:11:00,4813.77,4715.62,24.15,30.81,32.23,0,21.200208757573705,81.42595373825401
Raipur,S698,P77,2024-01-19 21:54:00,3440.27,2798.38,48.05,15.53,21.47,1,21.2607289897091,81.6262584258405
Bhilai,S757,P79,2024-04-08 17:13:00,1236.83,984.98,26.55,54.75,33.57,0,21.21230170091807,81.42909448828225
Durg,S441,P5,2024-01-19 11:24:00,4162.4,3484.41,36.68,33.98,36.59,0,21.18301416937031,81.29256871796893
Durg,S199,P2,2024-01-17 17:07:00,1533.62,1186.99,7.79,29.72,26.89,0,21.195436762680472,81.28741374878318
Bilaspur,S460,P3,2024-12-09 19:35:00,4491.34,4224.11,20.87,25.41,37.13,0,22.08563337722704,82.13546806627993
Raipur,S260,P9,2024-09-05 23:11:00,3372.23,3172.79,40.77,44.9,25.59,0,21.244279594286848,81.62646166177473
Bhilai,S368,P80,2024-04-20 04:06:00,2430.15,1884.7,42.18,54.88,25.64,0,21.207988124519602,81.42222053606747
Durg,S305,P29,2024-08-10 09:04:00,3382.95,2704.32,25.07,21.71,30.41,0,21.19618471424126,81.27825282395423
Bilaspur,S272,P13,2024-09-15 19:46:00,4164.98,3824.51,14.41,30.39,31.07,0,22.07172923757159,82.13752340983655
Durg,S622,P38,2024-12-11 16:32:00,3105.02,2226.1,21.44,57.63,20.98,0,21.1954077526465,81.27539100426016
Durg,S620,P68,2024-03-18 03:14:00,4797.5,4736.3,21.6,58.82,32.08,0,21.18867443857385,81.27612363298331
Bilaspur,S996,P71,2024-04-15 20:53:00,3878.51,3009.86,29.41,44.1,34.37,0,22.088999262424135,82.13052911654319
Bhilai,S768,P79,2024-06-26 09:45:00,2724.57,2610.16,15.97,35.09,32.27,0,21.21222292356339,81.41866610226745
Durg,S488,P44,2024-06-19 08:25:00,1511.71,1302.69,23.79,42.6,29.88,0,21.18753387086201,81.27810669125563
Raipur,S670,P94,2024-06-19 10:59:00,1648.56,1456.92,37.1,49.88,37.07,0,21.25635134152503,81.63915383734178
Raipur,S174,P65,2024-12-22 05:43:00,860.7,700.32,41.46,50.87,33.76,0,21.24679449659979,81.63564109475267
Bilaspur,S252,P71,2024-11-23 10:13:00,1909.36,1443.21,12.77,43.41,20.31,0,22.07952106124604,82.1442553390251
Durg,S563,P24,2024-11-30 06:40:00,847.75,819.09,35.25,24.6,30.45,0,21.19291043625837,81.28876881068284
Raipur,S896,P72,2024-07-10 06:59:00,1096.74,875.37,6.98,47.92,24.79,0,21.250367087069257,81.63807534774364
Durg,S859,P50,2024-04-07 11:02:00,2270.06,1631.73,37.97,45.3,37.92,0,21.18434999456399,81.2942518787445
Raipur,S606,P85,2024-09-25 12:44:00,4811.89,3972.62,43.46,57.26,35.44,0,21.247680848518506,81.62317932262033
Bilaspur,S336,P20,2024-04-09 07:08:00,4767.13,3578.56,15.55,55.54,33.07,1,22.072371148948445,82.13333885691235
Raipur,S835,P20,2024-06-30 06:29:00,4221.94,2982.75,16.05,58.55,36.53,0,21.255236266244594,81.63913721449059
Bhilai,S446,P41,2024-09-21 01:31:00,3141.53,2353.54,31.27,44.16,22.2,0,21.20417234796208,81.42137474323214
Raipur,S163,P74,2024-08-04 18:30:00,1110.93,882.29,22.03,50.32,34.58,0,21.25797318564184,81.63562404486446
Bilaspur,S644,P23,2024-09-18 09:28:00,2094.63,1973.4,33.87,45.16,21.58,0,22.08814299269106,82.13977743451869
Durg,S972,P13,2024-12-01 13:44:00,4893.07,3518.82,11.34,59.14,36.32,0,21.197936994446827,81.28051591649198
Raipur,S202,P51,2024-07-22 01:51:00,2028.8,1945.31,35.58,20.1,34.23,0,21.248408535797303,81.62636445801512
Raipur,S241,P30,2024-04-05 09:38:00,3684.6,3224.3,34.89,18.4,32.07,0,21.260395723451307,81.62222036703842
Bilaspur,S135,P72,2024-02-18 22:22:00,2526.53,1999.11,27.83,25.7,32.65,0,22.079162011977765,82.1413049908136
Durg,S147,P83,2024-09-23 17:42:00,4018.01,3508.92,29.45,34.84,28.61,0,21.195760399472785,81.28747843548854
Bilaspur,S290,P37,2024-08-29 04:56:00,2894.37,2335.41,9.44,22.65,36.8,0,22.085582908780687,82.13034380730237
Bilaspur,S233,P80,2024-05-21 02:38:00,1056.14,1008.26,37.19,49.1,27.33,0,22.086892481221085,82.13467721115774
Bilaspur,S296,P99,2024-02-17 05:29:00,962.21,758.46,48.94,22.8,24.26,1,22.076728567458453,82.148077098734
Bhilai,S187,P1,2024-03-23 05:22:00,4488.63,4075.17,42.63,37.94,24.84,0,21.21070989348888,81.43487632616609
Raipur,S634,P73,2024-07-11 08:08:00,4755.52,3364.61,6.67,20.29,27.84,1,21.24812894874474,81.63872223841219
Bhilai,S654,P74,2024-05-04 21:29:00,966.87,731.23,41.17,50.86,26.1,0,21.2166443958895,81.4325755590127
Bhilai,S432,P2,2024-04-08 13:36:00,2571.58,2474.39,23.19,53.43,20.57,0,21.204931329077272,81.41859943834021
Bhilai,S290,P30,2024-03-07 11:24:00,3779.81,2867.26,35.21,35.34,30.31,0,21.20294058410821,81.42404156863036
Raipur,S335,P21,2024-09-04 20:50:00,4220.84,3070.91,16.38,57.26,28.97,1,21.25255675263212,81.6249353673293
Bhilai,S879,P67,2024-03-28 23:19:00,3437.26,2524.47,6.01,43.52,26.5,0,21.20168728316893,81.4240426176519
Bilaspur,S721,P7,2024-11-22 21:04:00,2759.57,2138.66,40.2,31.09,31.72,0,22.074526817230844,82.12916709332697
Bhilai,S110,P48,2024-05-31 09:39:00,2958.33,2400.53,6.79,23.73,21.68,0,21.202475668174642,81.43813248785104
Durg,S493,P76,2024-05-05 16:07:00,998.1,792.02,30.25,59.55,24.26,0,21.18870442498134,81.28976146634814
Bhilai,S769,P6,2024-11-07 20:34:00,3135.74,2569.27,23.05,34.56,23.26,0,21.205275937041918,81.4258990378561
Durg,S185,P22,2024-05-02 13:03:00,3168.31,2497.32,41.13,35.21,21.29,0,21.192450622641136,81.28902877162649
Bhilai,S838,P83,2024-04-13 12:39:00,4479.14,4188.34,32.96,50.99,34.98,0,21.20845657670222,81.4384032067302
Durg,S363,P43,2024-04-25 20:15:00,3701.18,3511.95,23.65,20.31,36.57,0,21.190727471859727,81.28046141742378
Raipur,S897,P75,2024-08-16 15:09:00,1736.84,1476.9,29.02,16.47,27.3,0,21.249161417851184,81.62520278411932
Raipur,S396,P28,2024-07-29 08:19:00,3950.77,3791.11,29.69,45.35,31.56,0,21.25557702408836,81.63361090594866
Raipur,S341,P81,2024-01-11 21:13:00,2801.95,2740.74,36.38,23.57,30.91,0,21.259268072075415,81.63138415939106
Bhilai,S995,P34,2024-08-07 18:08:00,4539.91,3862.77,48.96,47.48,28.75,0,21.20383422163691,81.42117695359055
Bhilai,S573,P43,2024-12-23 13:01:00,3162.34,2726.04,38.63,41.93,30.51,0,21.200117276885457,81.41942803635555
Bilaspur,S831,P2,2024-05-26 17:43:00,1938.68,1587.98,20.65,54.6,27.15,0,22.07558178596107,82.14282257780472
Bhilai,S251,P93,2024-05-13 07:46:00,1191.14,949.25,40.95,27.36,33.66,0,21.206352933436293,81.43028780756227
Durg,S737,P98,2024-01-14 15:48:00,2486.02,2439.95,41.54,34.11,20.08,0,21.19382829605043,81.28271009033534
Durg,S762,P71,2024-02-10 18:34:00,4205.81,3236.13,9.01,56.43,27.74,0,21.181942832369362,81.27987761445581
Bhilai,S288,P6,2024-07-30 02:58:00,2312.44,1681.28,40.29,35.41,30.9,0,21.200013346413716,81.42873689333285
Bhilai,S777,P4,2024-05-08 12:56:00,2673.16,2083.64,41.39,22.05,37.08,0,21.205142207976458,81.41942518431405
Bilaspur,S860,P36,2024-10-19 16:33:00,4604.68,4343.83,13.83,16.52,20.13,0,22.081268971911264,82.14681123227378
Bhilai,S929,P51,2024-08-14 00:31:00,2992.73,2886.17,21.78,41.86,30.7,0,21.19988550310994,81.42475934474832
Bilaspur,S852,P17,2024-01-21 20:56:00,4863.01,4539.92,41.78,18.67,30.9,0,22.088034423013557,82.14896425101917
Bhilai,S692,P30,2024-06-01 23:35:00,2040.89,1507.56,36.47,47.98,30.65,0,21.202741133650914,81.42468836041682
Bhilai,S992,P30,2024-11-04 10:56:00,3710.9,2938.19,18.89,48.11,21.97,0,21.21695149239198,81.42704329411022
Bhilai,S798,P9,2024-07-25 09:16:00,4633.37,4362.88,6.51,48.58,24.06,0,21.21391703951775,81.42043245298497
Durg,S880,P43,2024-02-12 04:45:00,4420.48,3509.96,47.7,40.23,36.97,0,21.20018197107186,81.28873948758348
Raipur,S462,P57,2024-08-11 07:37:00,4409.7,3482.41,22.21,19.29,35.16,0,21.241651720384166,81.63817205622516
Durg,S763,P82,2024-12-07 22:33:00,1394.77,1255.85,31.09,57.75,20.93,0,21.199476741569438,81.2838487128443
